country_code,country,date,Adjusted net savings (% of GNI),"Adolescent birth rate (births per 1,000 women ages 15-19)","Age-standarized mortality rate attributed to noncommunicable diseases, female","Age-standarized mortality rate attributed to noncommunicable diseases, male","Antenatal care coverage, at least one visit (%)",Carbon dioxide emissions (kg per 2010 US$ of GDP),"Carbon dioxide emissions, per capita (tonnes)",Coefficient of human inequality,Concentration index (exports) (value),"Contraceptive prevalence, any method (% of married or in-union women of reproductive age, 15–49 years)",Contribution of deprivation in education to the Multidimensional Poverty Index,Contribution of deprivation in standard of living to the Multidimensional Poverty Index,Current health expenditure (% of GDP),Degraded land (% of total land area),Domestic credit provided by financial sector (% of GDP),Education index,Employment in agriculture (% of total employment),Employment in services (% of total employment),Employment to population ratio (% ages 15 and older),"Estimated gross national income per capita, female (2011 PPP $)","Estimated gross national income per capita, male (2011 PPP $)",Expected years of schooling (years),"Expected years of schooling, female (years)","Expected years of schooling, male (years)",Exports and imports (% of GDP),Female share of employment in senior and middle management (%),"Foreign direct investment, net inflows (% of GDP)",Forest area (% of total land area),Fossil fuel energy consumption (% of total energy consumption),Fresh water withdrawals (% of total renewable water resources),GDP per capita (2011 PPP $),Gender Development Index (GDI),Gender Inequality Index (GII),Government expenditure on education (% of GDP),Gross capital formation (% of GDP),"Gross domestic product (GDP), total (2011 PPP $ billions)","Gross enrolment ratio, pre-primary (% of preschool-age children)","Gross enrolment ratio, primary (% of primary school-age population)","Gross enrolment ratio, secondary (% of secondary school-age population)","Gross enrolment ratio, tertiary (% of tertiary school-age population)",Gross fixed capital formation (% of GDP),Gross national income (GNI) per capita (2011 PPP $),HDI rank,"HIV prevalence, adult (% ages 15-49)","Homicide rate (per 100,000 people)",Human Development Index (HDI),"Human Development Index (HDI), female","Human Development Index (HDI), male",Income index,Inequality among the poor,Inequality in education (%),Inequality in income (%),Inequality in life expectancy (%),Inequality-adjusted HDI (IHDI),Inequality-adjusted education index,Inequality-adjusted income index,Inequality-adjusted life expectancy index,"Infants lacking immunization, DPT (% of one-year-olds)","Infants lacking immunization, measles (% of one-year-olds)",International inbound tourists (thousands),International student mobility (% of total tertiary enrolment),"Internet users, total (% of population)",Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female","Labour force participation rate (% ages 15 and older), male","Labour share of GDP, comprising wages and social protection transfers (%)",Life expectancy at birth (years),"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)",Life expectancy index,"Literacy rate, adult (% ages 15 and older)",MPI 2019: Contribution of Health,"Malaria incidence (per 1,000 people at risk)","Maternal mortality ratio (deaths per 100,000 live births)",Mean years of schooling (years),"Mean years of schooling, female (years)","Mean years of schooling, male (years)",Median age (years),Mobile phone subscriptions (per 100 people),"Mortality rate attributed to household and ambient air pollution (per 100,000 population)","Mortality rate attributed to unsafe water, sanitation and hygiene services (per 100,000 population)","Mortality rate, female adult (per 1,000 people)","Mortality rate, infant (per 1,000 live births)","Mortality rate, male adult (per 1,000 people)","Mortality rate, under-five (per 1,000 live births)",Multidimensional poverty index (MPI),Natural resource depletion (% of GNI),"Net migration rate (per 1,000 people)",Net official development assistance received (% of GNI),Old-age (65 and older) dependency ratio (per 100 people ages 15-64),Overall loss in HDI due to inequality (%),Percentage of primary schools with access to the internet,Percentage of secondary schools with access to the internet,Population ages 15–64 (millions),Population ages 65 and older (millions),"Population in multidimensional poverty, headcount (%)","Population in multidimensional poverty, headcount (thousands) (for the year of the survey)","Population in multidimensional poverty, headcount (thousands) (projection for 2017)","Population in multidimensional poverty, intensity of deprivation (%)",Population in severe multidimensional poverty (%),Population under age 5 (millions),Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Population vulnerable to multidimensional poverty (%),Population with at least some secondary education (% ages 25 and older),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Primary school dropout rate (% of primary school cohort),Primary school teachers trained to teach (%),"Prison population (per 100,000 people)",Private capital flows (% of GDP),Programme for International Student Assessment (PISA) score in mathematics,Programme for International Student Assessment (PISA) score in reading,Programme for International Student Assessment (PISA) score in science,Proportion of births attended by skilled health personnel (%),Proportion of informal employment in nonagricultural employment (% of total employment in nonagriculture),"Pupil-teacher ratio, primary school (pupils per teacher)",Ratio of education and health expenditure to military expenditure,Red List Index (value),Refugees by country of origin (thousands),"Remittances, inflows (% of GDP)",Renewable energy consumption (% of total final energy consumption),Research and development expenditure (% of GDP),Rural population with access to electricity (%),Sex ratio at birth (male to female births),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Share of graduates from STEM programmes in tertiary education who are male (%),Share of seats in parliament (% held by women),Skilled labour force (% of labour force),"Suicide rate, female (per 100,000 people)","Suicide rate, male (per 100,000 people)",Survival rate to the last grade of lower secondary general education (%),"Total debt service (% of exports of goods, services and primary income)",Total population (millions),Total unemployment rate (female to male ratio),"Tuberculosis incidence (per 100,000 people)","Unemployment, total (% of labour force)","Unemployment, youth (% ages 15–24)","Unmet need for family planning (% of married or in-union women of reproductive age, 15–49 years)",Urban population (%),Vulnerable employment (% of total employment),Women with account at financial institution or with mobile money-service provider (% of female population ages 15 and older),Working poor at PPP$3.20 a day (% of total employment),Young age (0-14) dependency ratio (per 100 people ages 15-64),Youth not in school or employment (% ages 15-24),Youth unemployment rate (female to male ratio)
LBN,Lebanon,1995,,44.5,,,87.0,,,,,,,,,,82.9,,15.8,59.9,39.9,3731.0,16797.0,12.5,12.8,12.2,73.1,,,12.8,95.3,29.3,9839.0,,,2.2,36.5,34.7,83.0,117.0,75.0,,36.5,10228.0,,0.1,,,,,0.699,,,,,,,,,3.0,15.0,450.0,,,43.6,19.7,68.8,,72.1,73.6,70.6,0.802,,,,54.0,,,,23.2,,,,110.0,21.7,145.0,25.8,,0.0,24.6,1.6,8.3,,,,2.2,0.2,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,4.5,,,1.05,21.5,,2.3,,,,,,3.5,1.27,,8.5,20.9,,84.8,31.5,,0.9,52.4,,0.91
LBN,Lebanon,1996,,,,,,,,,,,,,,,,,,,,,,12.7,,,,,,,,,,,,,,,,,,,,10997.0,,,,,,,0.71,,,,,,,,,,,,,,,,,,72.6,,,0.809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBN,Lebanon,1997,,,,,,,,,,,,,,,,,,,,,,13.4,,,,,,,,,,,,,,,,,,,,10881.0,,,,,,,0.708,,,,,,,,,,,,,,,,,,73.0,,,0.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,,,,,,,,,,,,,,,,,,
LBN,Lebanon,1998,,,,,,,,,,,,,,,,,,,,,,14.2,,,,,,,,,,,,,,,,,,,,11050.0,,,,,,,0.711,,,,,,,,,,,,,,,,,,73.5,,,0.824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBN,Lebanon,1999,,,,,,,,,,,,,,,,,,,,,,14.9,,,,,,,,,,,,,,,,,,,,10871.0,,,,,,,0.708,,,,,,,,,,,,,,,,,,74.0,,,0.831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBN,Lebanon,2000,,30.8,587.3,729.5,,0.35,3.6,,,62.7,,,10.7,,175.1,,15.0,61.6,40.7,4031.0,17650.0,15.0,15.4,14.6,50.1,,5.8,12.8,94.0,28.1,10617.0,,,,20.4,40.8,80.0,131.0,93.0,38.0,21.0,10817.0,,0.1,,,,,0.707,,,,,,,,,10.0,29.0,742.0,4.3,8.0,44.5,20.5,69.6,,74.5,76.1,72.8,0.839,,,,42.0,,,,25.1,19.3,,,86.0,17.1,119.0,20.0,,0.0,-1.6,1.1,9.0,,,,2.4,0.2,,,,,,0.4,85.0,75.0,,,,,3.7,,,,,,,99.9,,14.0,,,,,4.9,,,1.05,21.9,68.3,2.3,,2.1,4.5,,,3.8,1.25,20.0,8.4,21.4,,86.0,31.5,,0.6,49.2,,0.91
LBN,Lebanon,2001,,,,,,,,,,,,,,,,,,,,,,15.2,,,,,,,,,,,,,,,,,,,,10568.0,,,,,,,0.704,,,,,,,,,,,,,,,,,,75.0,,,0.846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBN,Lebanon,2002,,,,,,,,,,,,,,,,,,,,,,14.8,,,,,,,,,,,,,,,,,,,,9972.0,,,,,,,0.695,,,,,,,,,,,,,,,,,,75.5,,,0.854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBN,Lebanon,2003,,,,,,,,,,,,,,,,,,,,,,14.2,,,,,,,,,,,,,,,,,,,,8532.0,,,,,,,0.672,,,,,,,,,,,,,,,,,,76.0,,,0.861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,77.0,,,,,,,172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBN,Lebanon,2004,,,,,,,,,,,,,,,,,,,,,,13.7,,,,,,,,,,,,,,,,,,,,10099.0,,,,,,,0.697,,,,,,,,,,,,,,,,,,76.4,,,0.868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBN,Lebanon,2005,-4.1,21.2,,,,0.3,3.1,,,,,,7.6,,179.7,0.619,14.0,62.9,42.3,3605.0,16986.0,13.2,13.1,13.4,93.6,,12.2,13.3,94.0,24.3,10513.0,0.866,,2.7,23.2,49.4,73.0,103.0,80.0,44.0,22.2,10413.0,,0.1,,0.724,0.655,0.756,0.702,,,,,,,,,17.0,37.0,1140.0,0.7,10.1,46.2,20.4,70.7,,76.9,78.7,75.1,0.875,,,,27.0,7.5,7.1,7.7,25.6,21.1,,,67.0,12.2,95.0,14.2,,0.0,25.8,1.1,9.3,,,,3.0,0.3,,,,,,0.4,88.0,80.0,,,53.0,,12.2,,174.0,-11.4,,,,,,15.0,2.3,,,22.91,6.9,,100.0,1.05,20.1,70.8,4.7,,,,86.0,24.3,4.7,1.24,11.0,8.4,21.6,,86.6,30.6,,0.6,47.6,,0.85
LBN,Lebanon,2006,,,,,,,,,,,,,,,,0.61,,,,,,12.9,,,,,,,,,,,,,20.8,,,,,,,10623.0,,,,0.723,,,0.705,,,,,,,,,,,,,,,,,,77.3,,,0.881,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBN,Lebanon,2007,,,,,,,,,,,,,,,,0.623,,,,,,13.1,,,,,,,,,,,,,24.5,,,,,,,11852.0,,,,0.736,,,0.721,,,,,,,,,,,,,,,,,,77.6,,,0.886,,,,,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBN,Lebanon,2008,,,,,,,,,,,,,,,,0.627,,,,,,13.2,,,,,,,,,,,,,28.2,,,,,,,12767.0,,,,0.742,,,0.733,,,,,,,,,,,,,,,,,,77.9,,,0.891,,,,,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBN,Lebanon,2009,,,,,,,,,,,,,,,,0.633,,,,,,13.3,,,,,,,,,,,,,27.1,,,,,,,13630.0,,,,0.749,,,0.742,,,,,,,,,,,,,,,,,,78.2,,,0.895,,,,,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBN,Lebanon,2010,-10.0,15.0,519.7,637.6,,0.26,3.7,,0.122,,,,7.4,,166.9,0.631,13.1,64.0,42.7,5683.0,22475.0,13.2,13.0,13.4,96.0,,11.1,13.4,95.0,,14406.0,0.886,0.412,1.6,25.2,71.4,85.0,105.0,75.0,48.0,25.3,14212.0,,0.1,3.8,0.751,0.694,0.783,0.749,,,,,,,,,12.0,20.0,2168.0,8.6,43.7,45.6,22.0,67.9,,78.4,80.3,76.6,0.898,,,,19.0,7.9,7.6,8.2,27.8,57.8,,,56.0,8.8,79.0,10.3,,0.0,-1.1,1.2,9.4,,,,3.4,0.3,,,,,,0.4,90.0,88.0,,54.2,53.0,55.4,9.5,,117.0,-3.0,,,,,,14.0,2.2,,,18.0,5.2,,99.5,1.05,21.4,57.0,3.1,,2.4,3.9,82.0,46.2,5.0,2.06,14.0,6.5,17.7,,87.3,27.6,,0.2,38.1,,1.33
LBN,Lebanon,2011,-12.4,15.3,,,,0.26,3.6,22.5,0.154,,,,8.1,,173.8,0.637,13.0,64.1,43.0,5563.0,21733.0,13.3,13.0,13.6,101.1,,7.8,13.4,95.5,,13842.0,0.888,0.409,1.6,26.8,72.0,85.0,104.0,76.0,50.0,25.5,13759.0,,0.1,3.7,0.753,0.697,0.785,0.744,,24.1,30.0,13.5,0.581,0.483,0.521,0.779,9.0,19.0,1655.0,9.3,52.0,45.9,22.3,68.4,,78.5,80.5,76.7,0.9,,,,18.0,8.0,7.9,8.3,,66.4,,,55.0,8.4,77.0,9.8,,0.0,,1.2,9.3,22.8,,,3.5,0.3,,,,,,0.4,90.0,89.0,,54.2,53.0,55.4,6.7,,113.0,-3.6,,,,,,14.0,2.4,,,17.16,5.2,,99.2,,21.7,56.7,3.1,,,,83.0,47.6,5.2,2.04,12.0,6.4,17.7,,87.5,27.6,25.9,0.2,38.2,,1.34
LBN,Lebanon,2012,-16.1,15.6,,,,0.29,3.8,22.5,0.209,,,,8.0,,171.3,0.619,12.9,64.1,43.2,5417.0,20987.0,12.5,12.4,12.7,94.7,,7.0,13.4,96.4,,13355.0,0.891,0.406,2.2,24.1,74.0,83.0,99.0,71.0,46.0,24.6,13291.0,,0.1,3.9,0.744,0.691,0.775,0.739,,24.1,30.0,13.5,0.574,0.47,0.517,0.78,7.0,19.0,1366.0,6.9,61.2,46.1,22.5,68.9,,78.6,80.6,76.8,0.902,,,,17.0,8.1,8.1,8.4,,67.8,,,53.0,8.1,75.0,9.4,,0.0,,1.6,9.3,22.8,,,3.7,0.3,,,,,,0.5,91.0,91.0,,54.2,53.0,55.4,,,103.0,-7.4,,,,,,14.0,2.5,,,15.08,4.9,,99.9,,21.9,,3.1,,,,84.0,51.7,5.5,2.06,15.0,6.4,17.5,,87.6,27.6,,0.2,38.8,,1.34
LBN,Lebanon,2013,-12.4,15.9,,,,0.28,3.5,20.3,0.119,,,,7.8,,177.5,0.616,12.8,64.0,43.4,5229.0,20174.0,12.3,12.1,12.4,89.3,,5.7,13.4,95.7,,12833.0,0.891,0.404,2.5,27.2,75.9,85.0,97.0,68.0,46.0,26.6,12771.0,,0.1,4.5,0.741,0.688,0.772,0.733,,24.1,30.0,6.7,0.587,0.467,0.513,0.842,5.0,18.0,1274.0,,70.5,46.4,22.7,69.4,,78.7,80.7,76.9,0.903,,,,16.0,8.3,8.2,8.5,,65.7,,,52.0,7.7,73.0,9.0,,0.0,,1.3,9.3,20.9,,,4.0,0.4,,,,,,0.5,91.0,92.0,,54.2,53.0,55.4,9.8,,102.0,-4.8,,,,,,12.0,2.4,,,16.15,5.7,,100.0,,22.0,,3.1,,,,71.0,50.5,5.9,2.06,15.0,6.4,17.4,,87.8,27.3,,0.2,39.7,,1.37
LBN,Lebanon,2014,-16.3,16.2,,,,0.29,3.6,20.3,0.096,,,,8.0,,184.6,0.598,12.7,64.2,43.7,5003.0,19282.0,11.5,11.3,11.6,81.9,,5.9,13.4,97.6,,12349.0,0.89,0.405,,24.0,77.3,95.0,94.0,62.0,43.0,23.4,12197.0,,0.1,4.3,0.732,0.679,0.763,0.726,,24.1,30.0,6.7,0.579,0.454,0.508,0.843,4.0,18.0,1355.0,1.6,73.0,46.6,22.8,69.9,,78.7,80.7,76.9,0.904,,,,16.0,8.4,8.3,8.6,,70.1,,,51.0,7.4,72.0,8.7,,0.0,,1.7,9.4,20.9,,,4.2,0.4,,,,,,0.6,92.0,94.0,,54.2,53.0,55.4,,,114.0,-8.8,,,,,,12.0,,,,14.89,3.2,,100.0,,22.2,,3.1,,,,81.0,57.1,6.3,2.06,14.0,6.3,17.2,,87.9,27.4,32.9,0.2,40.6,,1.37
LBN,Lebanon,2015,-11.2,16.5,517.3,634.9,,0.3,3.5,20.4,0.096,,,,7.8,,194.2,0.593,12.6,64.5,43.9,4844.0,18575.0,11.1,11.0,11.3,74.1,,4.3,13.4,,40.2,11887.0,0.888,0.402,,21.1,77.7,78.0,93.0,61.0,39.0,20.6,11755.0,,0.1,3.9,0.728,0.674,0.758,0.72,,24.1,30.0,7.2,0.575,0.45,0.504,0.839,4.0,18.0,1518.0,3.0,74.0,46.8,23.0,70.4,,78.8,80.7,77.0,0.904,,,,15.0,8.5,8.3,8.7,27.6,71.3,,,50.0,7.2,70.0,8.4,,0.0,41.5,2.0,9.5,21.0,,,4.3,0.4,,,,,,0.6,92.0,95.0,,54.2,53.0,55.4,15.9,,108.0,-4.0,396.0,347.0,386.0,,,,,,,14.97,3.6,,100.0,1.05,22.4,,3.1,,2.3,4.2,88.0,58.1,6.5,2.04,13.0,6.2,17.1,,88.1,27.4,,0.3,41.2,,1.37
LBN,Lebanon,2016,-16.0,15.8,516.4,635.7,,0.3,3.5,,0.137,,,,8.0,,202.9,0.588,12.4,65.3,44.1,4798.0,18216.0,10.8,10.7,11.0,72.0,,5.0,13.4,,,11757.0,0.888,0.399,,20.9,78.9,86.0,89.0,60.0,38.0,20.4,11547.0,,0.1,4.0,0.725,0.671,0.756,0.717,,6.2,,6.7,,0.551,,0.844,4.0,18.0,1688.0,1.6,76.1,47.0,23.2,70.6,,78.8,80.8,77.0,0.905,,,,,8.6,8.4,8.8,,63.7,51.0,0.8,49.0,6.9,69.0,8.1,,0.0,,2.3,9.8,,,,4.5,0.4,,,,,,0.6,93.0,97.0,,54.3,53.0,55.4,6.0,,106.0,-16.9,,,,,,12.0,,,,14.84,,,100.0,,22.5,,3.1,,2.2,4.2,85.0,63.6,6.7,2.02,12.0,6.3,17.2,,88.3,27.7,,0.2,40.6,,1.37
LBN,Lebanon,2017,-16.9,15.2,,,,,,,0.193,,,,,,199.0,0.603,12.2,65.4,44.3,4861.0,18330.0,11.3,11.1,11.4,72.5,,4.8,,,,11647.0,0.889,0.395,,19.8,79.3,85.0,93.0,63.0,38.0,19.4,11635.0,93.0,0.1,,0.732,0.678,0.762,0.719,,6.2,,6.7,,0.566,,0.844,4.0,18.0,1857.0,1.6,78.2,47.2,23.4,70.8,,78.8,80.8,77.0,0.905,,,,,8.7,8.5,8.9,,64.5,,,49.0,6.7,67.0,7.8,,0.0,,2.4,10.1,,,,4.5,0.5,,,,,,0.6,93.0,98.0,,54.3,53.0,55.4,,,106.0,-9.2,,,,,,12.0,,,,13.25,,,100.0,,22.8,,3.1,,,,,70.6,6.8,2.02,12.0,6.1,17.0,,88.4,27.7,32.9,0.2,39.9,,1.37
LBN,Lebanon,2018,,14.5,,,,,,,,,,,,,,0.603,12.1,65.6,44.4,4668.0,17529.0,11.3,11.4,11.6,62.9,,,,,,11607.0,0.891,0.362,,17.2,79.5,,,,,17.2,11136.0,93.0,,,0.73,0.678,0.762,0.712,,6.2,,7.4,,0.566,,0.839,4.0,18.0,,,,47.3,23.5,70.9,,78.9,80.8,77.1,0.906,,,,,8.7,8.5,8.9,,64.5,,,,,,,,,,,10.5,,,,4.6,0.5,,,,,,0.6,,,,54.9,54.3,55.6,,,,,,,,,,,,0.961,5.6,12.72,,,,1.05,22.8,,4.7,,,,,,6.9,1.98,,6.2,17.4,,88.6,27.6,,0.2,39.0,,1.34
LBN,Lebanon,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.6,,,,,,,,,,-4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBR,Liberia,1990,,182.1,,,,,,,,,,,,,,,,,,,,,,,,,,51.2,,,,,,,,,,,,,,923.0,,4.1,,,,,0.336,,,,,,,,,,,,,,55.8,51.8,59.9,,46.0,47.9,44.3,0.401,,,,1500.0,2.6,1.2,4.1,17.4,,,,288.0,173.7,364.0,260.5,,,-34.1,,6.4,,,,1.1,0.1,,,,,,0.4,,,,18.7,8.4,30.2,,,,,,,,,,,,,,,88.8,,,1.05,,,,,,,,,2.1,,,,,,55.4,,,,86.7,,
LBR,Liberia,1991,,,,,,,,,,,,,,,,,44.4,44.1,54.6,,,,,,,,,,,,,,,,,,,,,,,806.0,,,,,,,0.315,,,,,,,,,,,,,,,,,,46.1,,,0.401,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.2,,,,,,,,,1.0,,2.3,3.4,,,78.7,,89.6,,,1.58
LBR,Liberia,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.0,,,,,,,0.253,,,,,,,,,,,,,,,,,,46.4,,,0.405,,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBR,Liberia,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.0,,,,,,,0.194,,,,,,,,,,,,,,,,,,46.8,,,0.413,,,,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBR,Liberia,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.0,,,,,,,0.156,,,,,,,,,,,,,,,,,,47.5,,,0.423,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBR,Liberia,1995,,161.4,,,,,,,,,,,,,,,60.6,34.0,55.6,204.0,318.0,,3.0,5.1,,,,49.6,,,,0.634,,,,,,,,,,261.0,,5.3,,,0.182,0.287,0.145,,,,,,,,,,,,,,57.1,52.1,62.1,,48.3,49.8,46.9,0.436,,,,1800.0,3.1,1.5,4.7,18.0,,,,274.0,162.2,315.0,243.2,,,-28.2,,6.4,,,,1.1,0.1,,,,,,0.3,,,,21.9,10.0,33.6,,,,,,,,,,,,,,,86.6,,,1.05,45.7,,,,,,,,2.0,1.0,,2.6,3.8,,46.0,81.7,,93.0,82.2,,1.57
LBR,Liberia,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.0,,,,,,,0.154,,,,,,,,,,,,,,,,,,49.2,,,0.449,,,,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBR,Liberia,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.0,,,,,,,0.252,,,,,,,,,,,,,,,,,,50.0,,,0.461,,,,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBR,Liberia,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.0,,,,,,,0.281,,,,,,,,,,,,,,,,,,50.7,,,0.472,,,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBR,Liberia,1999,,,,,,,,,,,,,,,,0.354,,,,,,8.7,,,,,,,,,,,,,,,,,,,,619.0,,,,0.361,,,0.275,,,,,,,,,,,,,,,,,,51.2,,,0.481,,,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBR,Liberia,2000,,152.1,620.1,662.6,84.4,,,,,,,,4.0,,105.6,0.408,45.0,44.5,53.7,993.0,1426.0,10.5,8.8,12.3,70.3,,2.4,48.1,,0.1,1318.0,0.775,0.69,,7.5,3.8,74.0,113.0,35.0,19.0,7.5,1209.0,,4.2,,0.422,0.366,0.472,0.376,,,,,,,,,20.0,37.0,,,0.0,55.2,52.9,57.6,,51.7,52.8,50.7,0.488,,,333.5,1270.0,3.5,1.8,5.2,18.4,0.1,,,301.0,125.7,332.0,186.1,,0.3,37.8,8.7,6.4,,,,1.5,0.1,,,,,,0.5,62.0,14.0,,23.5,11.4,35.5,,,,,,,,50.9,,38.0,,,,,90.8,,,1.05,48.2,42.5,11.1,,9.5,12.9,,,2.8,1.0,240.0,2.8,4.0,,44.3,80.2,,89.5,79.3,,1.58
LBR,Liberia,2001,,,,,,,,,,,,,,,,0.407,,,,,,10.4,,,,,,,,,,,,,,,,,,,,1162.0,,,,0.421,,,0.371,,,,,,,,,,,,,,,,,,52.2,,,0.496,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBR,Liberia,2002,,,,,,,,,,,,,,,,0.406,,,,,,10.3,,,,,,,,,,,,,,,,,,,,1157.0,,,,0.423,,,0.37,,,,,,,,,,,,,,,,,,52.8,,,0.505,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBR,Liberia,2003,,,,,,,,,,,,,,,,0.406,,,,,,10.2,,,,,,,,,,,,,,,,,,,,781.0,,,,0.402,,,0.31,,,,,,,,,,,,,,,,,,53.6,,,0.516,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBR,Liberia,2004,,,,,,,,,,,,,,,,0.405,,,,,,10.1,,,,,,,,,,,,,,,,,,,,869.0,,,,0.412,,,0.327,,,,,,,,,,,,,,,,,,54.4,,,0.53,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBR,Liberia,2005,-91.5,146.7,,,,,,,,,,,8.8,,109.2,0.404,48.8,41.5,54.7,721.0,1057.0,10.0,8.9,11.6,270.4,,8.7,46.5,,,940.0,0.791,0.677,,19.5,3.0,,,,,19.5,889.0,,2.8,,0.417,0.369,0.466,0.33,,,,,,,,,25.0,38.0,,,,56.1,53.1,59.1,,55.4,56.8,54.0,0.545,,,322.9,1020.0,3.8,2.1,5.5,18.4,5.0,,,287.0,89.9,327.0,128.3,,1.4,-3.3,28.0,6.3,,,,1.7,0.1,,,,,,0.6,66.0,15.0,,25.0,13.0,37.5,,,,,,,,,,,,,,3.36,88.2,,,1.05,47.4,,13.8,,,,,0.5,3.2,1.0,267.0,2.4,3.5,,46.1,79.7,,90.2,79.8,,1.59
