WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
443,KWT,NGDPDPC,Kuwait,"Gross domestic product per capita, current prices","11,359.51","8,588.15","7,960.51","13,989.93","16,213.49","13,549.78","13,871.99","15,068.13","13,740.68","11,424.92","13,358.13","17,012.78","15,108.11","15,759.07","18,786.75","21,585.56","27,014.77","31,907.20","33,732.52","42,827.13","30,414.74","32,216.41","41,657.44","45,726.19","44,754.34","40,278.05","27,398.08","25,267.15","27,193.90","30,442.12","28,499.79","22,252.43","23,138.08","23,773.59","24,250.79","24,700.70","25,265.21"
443,KWT,PPPPC,Kuwait,"Gross domestic product per capita, current prices","32,958.47","24,868.50","23,753.66","42,536.93","56,457.22","50,652.13","49,090.22","47,159.96","46,524.67","47,436.05","47,591.45","51,806.05","50,941.47","50,866.51","57,766.47","60,767.69","63,496.52","66,100.23","67,358.32","69,508.44","64,277.47","61,763.08","66,969.83","72,735.93","70,727.47","64,038.48","43,308.02","40,844.22","46,479.26","46,273.87","46,017.84","41,734.72","41,768.78","42,694.57","43,313.21","43,988.10","44,697.44"
443,KWT,NGAP_NPGDP,Kuwait,Output gap in percent of potential GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,KWT,PPPSH,Kuwait,Gross domestic product based on purchasing-power-parity (PPP) share of world total,0.272,0.193,0.111,0.183,0.242,0.255,0.25,0.243,0.239,0.241,0.229,0.229,0.224,0.224,0.253,0.266,0.279,0.285,0.287,0.286,0.266,0.247,0.26,0.277,0.262,0.238,0.163,0.153,0.17,0.166,0.162,0.157,0.15,0.149,0.147,0.145,0.144
443,KWT,PPPEX,Kuwait,Implied PPP conversion rate,0.103,0.101,0.097,0.096,0.087,0.08,0.084,0.096,0.09,0.073,0.085,0.101,0.091,0.094,0.097,0.105,0.124,0.14,0.142,0.166,0.136,0.15,0.172,0.176,0.179,0.179,0.19,0.187,0.177,0.199,0.187,0.161,0.167,0.168,0.169,0.17,0.171
443,KWT,NID_NGDP,Kuwait,Total investment,12.299,15.872,39.293,19.867,17.187,19.869,14.759,15.106,13.637,18.448,14.555,10.67,14.31,17.129,16.644,18.186,16.425,16.158,20.456,17.63,17.966,17.659,13.548,12.835,14.351,16.29,25.428,29.959,27.731,25.206,22.085,25.114,24.189,23.681,23.236,22.831,22.362
443,KWT,NGSD_NGDP,Kuwait,Gross national savings,50.929,2.789,-236.428,-3.49,31.197,35.479,37.72,39.922,42.617,26.987,31.362,49.57,38.149,28.281,36.267,47.3,56.795,64.717,57.247,58.501,42.273,50.831,57.143,58.697,55.911,50.208,37.116,33.239,40.212,45.016,31.53,18.282,21.436,24.863,25.014,24.464,23.796
443,KWT,PCPI,Kuwait,"Inflation, average consumer prices",73.044,84.583,91.461,91.166,91.716,93.893,96.272,99.197,100,100.6,103.702,105.328,106.854,107.705,108.767,110.134,114.672,118.218,124.678,132.533,138.642,144.876,151.983,156.845,161.084,166.121,172.231,178.228,180.913,181.96,183.962,185.802,190.075,194.827,199.698,204.69,209.807
443,KWT,PCPIPCH,Kuwait,"Inflation, average consumer prices",3.342,15.798,8.132,-0.323,0.603,2.374,2.533,3.038,0.809,0.6,3.083,1.569,1.448,0.797,0.986,1.257,4.12,3.092,5.465,6.3,4.61,4.496,4.905,3.199,2.703,3.127,3.678,3.482,1.507,0.579,1.1,1,2.3,2.5,2.5,2.5,2.5
443,KWT,PCPIE,Kuwait,"Inflation, end of period consumer prices",77.049,78.864,91.196,90.393,92.852,95.613,97.62,99.979,100.632,101.836,105.651,106.102,109.164,108.144,109.089,111.924,116.91,121.163,130.297,142.057,144.997,153.711,158.436,165.356,169.749,174.916,180.213,184.923,186.853,187.68,190.491,193.157,197.986,202.936,208.009,213.21,218.54
443,KWT,PCPIEPCH,Kuwait,"Inflation, end of period consumer prices",3.302,2.356,15.637,-0.881,2.721,2.973,2.1,2.416,0.653,1.197,3.746,0.428,2.886,-0.935,0.874,2.599,4.455,3.638,7.539,9.025,2.069,6.01,3.074,4.368,2.656,3.044,3.028,2.613,1.044,0.442,1.498,1.4,2.5,2.5,2.5,2.5,2.5
443,KWT,FLIBOR6,Kuwait,Six-month London interbank offered rate (LIBOR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,KWT,TM_RPCH,Kuwait,Volume of imports of goods and services,13.829,6.6,125.095,-18.85,-1.446,-2.957,3.83,2.567,-0.126,13.443,-9.07,-12.456,6.981,6.978,13.016,14.977,12.226,4.712,24.744,3.793,-12.492,6.33,5.168,13.964,-0.085,7.952,6.837,4.203,9.214,-0.853,-0.489,-11.271,4.059,5.907,2.36,2.304,2.306
443,KWT,TMG_RPCH,Kuwait,Volume of Imports of goods,2.931,6.6,125.095,-18.85,-1.446,-2.957,3.83,2.567,-0.126,13.443,-9.07,-12.456,6.981,6.978,13.016,14.977,12.226,4.712,24.744,3.793,-12.492,6.33,5.168,13.964,-0.085,7.952,6.837,4.203,9.214,-0.853,-0.489,-11.271,4.059,5.907,2.36,2.304,2.306
443,KWT,TX_RPCH,Kuwait,Volume of exports of goods and services,55.04,-45.4,-83.568,466.93,96.191,0.256,-1.134,-0.494,0.402,2.592,-14.316,-28.766,-0.667,-11.955,31.408,8.129,8.787,7.746,-0.254,2.21,-6.344,-0.497,14.262,7.687,-3.993,1.405,-0.867,2.46,-4.77,-4.796,-1.999,-10.554,-1.93,2.997,1.252,1.248,1.244
443,KWT,TXG_RPCH,Kuwait,Volume of exports of goods,66.119,-44.8,-94.781,"1,684.79",96.191,0.256,-1.134,0.406,-0.114,0.535,-10.22,6.228,-0.894,-13.412,29.225,6.416,17.181,-4.609,-0.317,4.191,-7.519,0,17.29,12.453,-2.526,-1.751,0.085,1.081,-4.816,0.95,-1.999,-10.554,-1.93,2.997,1.252,1.248,1.244
443,KWT,LUR,Kuwait,Unemployment rate,0.5,0.5,0.5,0.5,3.842,7.183,1.5,1.8,0.699,0.711,0.791,0.777,1.097,1.305,1.221,1.42,1.349,1.37,1.701,1.671,1.639,2.072,2.078,1.986,1.902,1.722,1.322,1.248,1.28,1.087,n/a,n/a,n/a,n/a,n/a,n/a,n/a
443,KWT,LE,Kuwait,Employment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,KWT,LP,Kuwait,Population,2.1,2.13,1.36,1.42,1.48,1.83,1.96,2.09,2.209,2.271,2.255,2.217,2.309,2.42,2.547,2.754,2.991,3.183,3.4,3.442,3.485,3.582,3.697,3.807,3.892,4.039,4.183,4.329,4.438,4.622,4.75,4.883,5.019,5.159,5.303,5.451,5.603
443,KWT,GGR,Kuwait,General government revenue,n/a,3.214,1.655,2.403,3.3,3.645,4.279,5.292,5.602,4.656,5.509,7.888,7.661,7.093,7.749,9.882,16.853,18.804,21.989,23.994,21.256,23.388,30.753,34.711,35.691,30.847,20.684,17.87,21.106,24.816,23.758,18.469,17.928,19.604,20.793,21.637,22.442
443,KWT,GGR_NGDP,Kuwait,General government revenue,n/a,60.328,52.861,41.242,45.633,49.392,52.734,56.123,60.844,58.891,60.074,68.168,71.623,61.201,54.348,56.414,71.423,63.809,67.491,60.56,69.7,70.703,72.34,71.242,72.26,66.645,59.999,54.06,57.651,58.425,58.125,56.301,51.136,52.945,53.559,53.232,52.516
443,KWT,GGX,Kuwait,General government total expenditure,n/a,4.918,6.392,5.292,4.438,4.319,4.429,4.198,4.021,4.112,4.119,4.23,4.594,4.852,5.281,5.991,6.635,9.405,9.8,16.005,12.866,14.8,16.604,18.911,18.841,20.496,18.755,17.77,18.812,20.974,21.558,21.254,21.677,22.256,22.803,23.338,23.881
443,KWT,GGX_NGDP,Kuwait,General government total expenditure,n/a,92.311,204.17,90.821,61.38,58.53,54.59,44.517,43.678,52.012,44.92,36.554,42.952,41.866,37.039,34.202,28.119,31.914,30.08,40.396,42.187,44.741,39.058,38.815,38.146,44.281,54.406,53.758,51.385,49.38,52.744,64.793,61.828,60.108,58.735,57.418,55.883
443,KWT,GGXCNL,Kuwait,General government net lending/borrowing,n/a,-1.704,-4.737,-2.889,-1.139,-0.674,-0.151,1.094,1.58,0.544,1.39,3.658,3.067,2.241,2.468,3.891,10.218,9.399,12.189,7.989,8.39,8.588,14.148,15.799,16.85,10.351,1.928,0.1,2.294,3.842,2.199,-2.786,-3.749,-2.652,-2.01,-1.701,-1.439
443,KWT,GGXCNL_NGDP,Kuwait,General government net lending/borrowing,n/a,-31.983,-151.309,-49.578,-15.747,-9.138,-1.857,11.607,17.166,6.879,15.154,31.614,28.671,19.335,17.308,22.212,43.304,31.895,37.411,20.164,27.513,25.962,33.281,32.428,34.114,22.364,5.593,0.302,6.266,9.045,5.381,-8.492,-10.692,-7.164,-5.177,-4.186,-3.366
443,KWT,GGSB,Kuwait,General government structural balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,KWT,GGSB_NPGDP,Kuwait,General government structural balance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,KWT,GGXONLB,Kuwait,General government primary net lending/borrowing,n/a,-3.09,-5.848,-3.517,-1.453,-1.002,-0.764,0.029,0.165,-0.823,-0.043,1.819,1.518,1.175,1.439,2.407,5.856,5.653,8.327,4.4,5.518,5.584,11.272,12.39,12.726,5.867,-2.584,-4.702,-3.424,-1.287,-3.188,-7.351,-8.023,-7.625,-7.431,-7.261,-7.099
443,KWT,GGXONLB_NGDP,Kuwait,General government primary net lending/borrowing,n/a,-58,-186.794,-60.357,-20.088,-13.576,-9.412,0.312,1.796,-10.406,-0.472,15.72,14.192,10.137,10.092,13.741,24.821,19.182,25.557,11.106,18.094,16.879,26.516,25.429,25.765,12.676,-7.497,-14.224,-9.353,-3.031,-7.8,-22.408,-22.884,-20.594,-19.14,-17.864,-16.611
443,KWT,GGXWDN,Kuwait,General government net debt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,KWT,GGXWDN_NGDP,Kuwait,General government net debt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,KWT,GGXWDG,Kuwait,General government gross debt,n/a,n/a,4.732,6.858,6.428,6.528,6.327,5.561,4.802,4.359,4.269,4.04,3.757,3.471,3.279,3.031,2.785,2.433,2.296,2.13,2.029,2.038,1.973,1.755,1.527,1.587,1.604,3.312,7.5,6.303,4.811,6.316,12.821,18.269,25.322,31.875,38.428
443,KWT,GGXWDG_NGDP,Kuwait,General government gross debt,n/a,n/a,151.138,117.702,88.906,88.458,77.977,58.976,52.16,55.139,46.554,34.915,35.12,29.951,22.998,17.302,11.805,8.257,7.047,5.376,6.653,6.161,4.641,3.602,3.092,3.429,4.653,10.018,20.485,14.838,11.771,19.255,36.57,49.341,65.225,78.422,89.925
443,KWT,NGDP_FY,Kuwait,"Gross domestic product corresponding to fiscal year, current prices",7.143,5.328,3.131,5.827,7.231,7.38,8.114,9.429,9.207,7.906,9.17,11.571,10.696,11.589,14.258,17.517,23.595,29.47,32.581,39.62,30.496,33.079,42.512,48.722,49.392,46.285,34.473,33.056,36.611,42.475,40.873,32.803,35.06,37.027,38.823,40.646,42.734
443,KWT,BCA,Kuwait,Current account balance,9.621,3.72,-26.22,-0.451,2.502,3.219,5.016,7.107,7.873,2.215,5.064,14.67,8.327,4.265,9.423,15.596,30.069,45.311,42.188,60.245,28.289,36.714,66.14,79.133,70.206,54.413,4.016,-5.056,9.607,20.398,12.788,-7.423,-3.197,1.45,2.286,2.198,2.03
443,KWT,BCA_NGDPD,Kuwait,Current account balance,40.332,20.336,-242.188,-2.27,10.426,12.98,18.448,22.567,25.942,8.536,16.811,38.892,23.868,11.183,19.695,26.238,37.211,44.616,36.789,40.871,26.689,31.814,42.942,45.462,40.307,33.445,3.504,-4.623,7.96,14.498,9.445,-6.831,-2.753,1.182,1.778,1.633,1.434
917,KGZ,NGDP_R,Kyrgyz Republic,"Gross domestic product, constant prices",n/a,n/a,n/a,96.667,84.096,67.439,63.781,68.3,75.072,76.665,79.468,83.793,88.252,88.237,94.44,101.077,100.899,104.03,112.917,121.461,124.966,124.377,131.785,131.669,146.042,151.918,157.806,164.649,172.453,178.418,186.391,163.982,179.991,194.214,206.738,215.224,224.124
917,KGZ,NGDP_RPCH,Kyrgyz Republic,"Gross domestic product, constant prices",n/a,n/a,n/a,n/a,-13.005,-19.807,-5.424,7.085,9.915,2.122,3.656,5.443,5.322,-0.017,7.03,7.027,-0.176,3.103,8.543,7.566,2.886,-0.472,5.956,-0.088,10.915,4.024,3.876,4.336,4.74,3.459,4.468,-12.023,9.763,7.902,6.448,4.105,4.136
917,KGZ,NGDP,Kyrgyz Republic,"Gross domestic product, current prices",n/a,n/a,n/a,0.738,5.336,12.019,16.145,23.399,30.686,34.181,48.744,65.358,73.883,75.367,83.872,94.351,100.899,113.8,141.898,187.992,201.223,220.369,285.989,310.471,355.295,400.694,430.489,476.331,530.476,569.386,590.042,560.844,649.752,738.459,825.002,901.394,985.153
917,KGZ,NGDPD,Kyrgyz Republic,"Gross domestic product, current prices",n/a,n/a,n/a,0.917,0.665,1.108,1.493,1.822,1.767,1.63,1.242,1.368,1.525,1.606,1.92,2.214,2.459,2.837,3.807,5.139,4.69,4.794,6.198,6.604,7.335,7.467,6.678,6.813,7.703,8.271,8.455,7.48,8.451,9.236,10.018,10.626,11.276
917,KGZ,PPPGDP,Kyrgyz Republic,"Gross domestic product, current prices",n/a,n/a,n/a,9.152,8.15,6.676,6.446,7.029,7.859,8.116,8.535,9.2,9.902,10.057,10.964,12.051,12.404,13.176,14.686,16.104,16.695,16.81,18.184,20.288,23.124,24.987,25.107,28.459,31.28,33.139,35.238,31.439,35.271,38.735,41.98,44.539,47.289
917,KGZ,NGDP_D,Kyrgyz Republic,"Gross domestic product, deflator",n/a,n/a,n/a,0.764,6.345,17.822,25.313,34.26,40.875,44.586,61.338,77.999,83.718,85.414,88.809,93.346,100,109.392,125.665,154.776,161.022,177.178,217.011,235.796,243.283,263.756,272.796,289.302,307.606,319.129,316.562,342.017,360.992,380.229,399.057,418.818,439.556
917,KGZ,NGDPRPC,Kyrgyz Republic,"Gross domestic product per capita, constant prices",n/a,n/a,n/a,"21,916.77","18,748.81","14,969.33","14,095.33","14,860.98","16,106.54","16,201.76","16,534.56","17,189.42","17,930.09","17,760.66","18,838.02","19,923.15","19,645.11","20,047.48","21,518.01","22,963.89","23,365.84","22,955.02","24,058.88","23,716.11","25,788.11","26,299.05","26,769.25","27,352.63","28,085.87","28,516.24","29,174.74","25,162.49","27,048.20","28,582.35","29,827.25","30,409.75","31,012.86"
917,KGZ,NGDPRPPPPC,Kyrgyz Republic,"Gross domestic product per capita, constant prices",n/a,n/a,n/a,"3,975.38","3,400.76","2,715.22","2,556.69","2,695.56","2,921.49","2,938.76","2,999.13","3,117.91","3,252.26","3,221.52","3,416.94","3,613.77","3,563.33","3,636.32","3,903.05","4,165.31","4,238.22","4,163.70","4,363.93","4,301.76","4,677.59","4,770.26","4,855.55","4,961.37","5,094.37","5,172.43","5,291.87","4,564.11","4,906.15","5,184.42","5,410.23","5,515.88","5,625.28"
917,KGZ,NGDPPC,Kyrgyz Republic,"Gross domestic product per capita, current prices",n/a,n/a,n/a,167.421,"1,189.68","2,667.88","3,567.98","5,091.33","6,583.56","7,223.64","10,142.01","13,407.58","15,010.75","15,170.06","16,729.86","18,597.41","19,645.11","21,930.26","27,040.68","35,542.57","37,624.04","40,671.31","52,210.47","55,921.75","62,738.21","69,365.39","73,025.42","79,131.62","86,393.93","91,003.70","92,356.02","86,059.91","97,641.74","108,678.52","119,027.82","127,361.39","136,318.93"
917,KGZ,NGDPDPC,Kyrgyz Republic,"Gross domestic product per capita, current prices",n/a,n/a,n/a,207.976,148.155,245.851,329.934,396.495,379.056,344.404,258.467,280.635,309.913,323.343,382.888,436.496,478.77,546.621,725.487,971.678,876.933,884.846,"1,131.47","1,189.52","1,295.23","1,292.62","1,132.84","1,131.84","1,254.51","1,321.95","1,323.47","1,147.81","1,269.98","1,359.32","1,445.40","1,501.44","1,560.24"
917,KGZ,PPPPC,Kyrgyz Republic,"Gross domestic product per capita, current prices",n/a,n/a,n/a,"2,074.99","1,817.12","1,481.79","1,424.53","1,529.41","1,686.18","1,715.24","1,775.75","1,887.35","2,011.85","2,024.37","2,187.03","2,375.28","2,415.09","2,539.14","2,798.61","3,044.75","3,121.66","3,102.51","3,319.63","3,654.20","4,083.21","4,325.51","4,259.04","4,727.85","5,094.37","5,296.62","5,515.67","4,824.28","5,300.39","5,700.67","6,056.77","6,293.14","6,543.55"
917,KGZ,NGAP_NPGDP,Kyrgyz Republic,Output gap in percent of potential GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,KGZ,PPPSH,Kyrgyz Republic,Gross domestic product based on purchasing-power-parity (PPP) share of world total,n/a,n/a,n/a,0.028,0.024,0.018,0.017,0.017,0.018,0.018,0.018,0.018,0.019,0.018,0.019,0.019,0.018,0.018,0.018,0.019,0.02,0.019,0.019,0.02,0.022,0.023,0.023,0.025,0.026,0.026,0.026,0.024,0.025,0.026,0.027,0.027,0.027
917,KGZ,PPPEX,Kyrgyz Republic,Implied PPP conversion rate,n/a,n/a,n/a,0.081,0.655,1.8,2.505,3.329,3.904,4.211,5.711,7.104,7.461,7.494,7.65,7.83,8.134,8.637,9.662,11.673,12.053,13.109,15.728,15.303,15.365,16.036,17.146,16.737,16.959,17.181,16.744,17.839,18.422,19.064,19.652,20.238,20.833
917,KGZ,NID_NGDP,Kyrgyz Republic,Total investment,n/a,n/a,n/a,18.209,11.469,8.664,18.044,24.973,21.454,15.164,17.758,19.765,17.778,17.388,11.63,14.291,16.213,23.796,26.249,28.548,26.884,27.054,25.165,34.623,33.542,36.405,34.285,31.61,30.735,27.737,27.675,31.731,29.969,28.894,26.558,26.021,25.778
917,KGZ,NGSD_NGDP,Kyrgyz Republic,Gross national savings,n/a,n/a,n/a,5.455,-27.901,-2.22,2.089,1.734,13.63,-7.11,2.75,15.447,16.237,20.213,21.759,20.371,20.011,21.324,21.172,14.78,22.569,20.439,17.431,19.172,19.689,19.405,18.433,19.985,24.537,15.685,22.051,18.334,17.131,18.121,17.625,17.695,18.019
917,KGZ,PCPI,Kyrgyz Republic,"Inflation, average consumer prices",n/a,n/a,n/a,0.354,4.195,11.775,16.741,22.089,27.265,30.117,40.929,48.987,52.377,53.494,55.086,57.35,59.838,63.161,69.622,86.693,92.62,100,116.636,119.865,127.793,137.421,146.358,146.927,151.593,153.931,155.68,168.199,177.53,186.991,196.251,205.968,216.167
917,KGZ,PCPIPCH,Kyrgyz Republic,"Inflation, average consumer prices",n/a,n/a,n/a,n/a,"1,086.19",180.683,42.174,31.947,23.435,10.457,35.901,19.688,6.92,2.134,2.975,4.111,4.339,5.552,10.23,24.52,6.837,7.968,16.636,2.768,6.614,7.534,6.503,0.389,3.175,1.543,1.136,8.041,5.548,5.329,4.952,4.952,4.952
917,KGZ,PCPIE,Kyrgyz Republic,"Inflation, end of period consumer prices",n/a,n/a,n/a,0.844,8.696,14.099,18.463,24.891,28.122,32.859,45.949,50.765,52.635,53.838,56.834,58.405,61.279,64.403,77.344,92.835,92.798,110.639,116.954,125.72,130.711,144.403,149.244,148.494,153.922,154.671,159.398,171.71,183.754,192.853,202.402,212.425,222.943
917,KGZ,PCPIEPCH,Kyrgyz Republic,"Inflation, end of period consumer prices",n/a,n/a,n/a,n/a,929.867,62.124,30.959,34.814,12.979,16.845,39.837,10.48,3.685,2.285,5.565,2.764,4.921,5.098,20.094,20.028,-0.04,19.226,5.708,7.495,3.97,10.475,3.352,-0.503,3.656,0.486,3.056,7.724,7.014,4.952,4.952,4.952,4.952
917,KGZ,FLIBOR6,Kyrgyz Republic,Six-month London interbank offered rate (LIBOR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,KGZ,TM_RPCH,Kyrgyz Republic,Volume of imports of goods and services,n/a,n/a,n/a,n/a,-17.625,-22.109,-18.511,6.895,-20.187,1.55,-4.918,0.469,-9.93,19.216,13.098,23.945,12.802,44.609,35.721,24.038,-22.011,-13.785,6.002,24.876,13.119,7.558,-14.544,3.486,0.905,7.932,-3.203,-11.41,11.862,6.988,6.653,4.456,4.892
917,KGZ,TMG_RPCH,Kyrgyz Republic,Volume of Imports of goods,n/a,n/a,n/a,n/a,23.952,-5.867,33.105,35.175,-20.2,0,--,-0.572,-8.071,21.445,15.223,21.344,10.516,44.927,36.873,23.48,-23.971,-12.025,6.541,21.312,22.48,6.473,-17.085,2.406,7.214,11.787,-4.935,-15.5,12.461,6.832,6.738,4.567,5.112
917,KGZ,TX_RPCH,Kyrgyz Republic,Volume of exports of goods and services,n/a,n/a,n/a,n/a,-27.123,-18.97,-17.364,6.701,21.056,-8.735,-10.412,10.522,-3.239,7.316,21.156,19.97,-3.907,20.934,31.318,17.652,-7.956,-11.447,12.835,22.963,12.546,-22.633,-6.98,-1.681,1.245,-1.092,16.853,-38.965,20.338,16.881,14.392,7.946,8.413
917,KGZ,TXG_RPCH,Kyrgyz Republic,Volume of exports of goods,n/a,n/a,n/a,n/a,25.013,-4.604,16.257,22.008,21.1,0.015,-0.049,12.435,-7.065,-2.535,25.822,18.029,-8.984,17.232,17.205,18.824,-1.383,-5.537,8.668,25.197,14.424,-25.362,-15.247,-3.565,5.963,1.663,6.272,-17.271,-1.091,8.602,4.659,5.343,5.801
917,KGZ,LUR,Kyrgyz Republic,Unemployment rate,n/a,n/a,n/a,n/a,n/a,4.114,5.742,7.815,5.747,5.874,7.196,7.544,7.839,12.55,9.903,8.53,8.117,8.267,8.153,8.219,8.417,8.644,8.53,8.427,8.332,8.046,7.554,7.211,6.891,6.605,6.605,6.605,6.605,6.605,6.605,6.605,6.605
917,KGZ,LE,Kyrgyz Republic,Employment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,KGZ,LP,Kyrgyz Republic,Population,n/a,n/a,n/a,4.411,4.485,4.505,4.525,4.596,4.661,4.732,4.806,4.875,4.922,4.968,5.013,5.073,5.136,5.189,5.248,5.289,5.348,5.418,5.478,5.552,5.663,5.777,5.895,6.019,6.14,6.257,6.389,6.517,6.654,6.795,6.931,7.077,7.227
917,KGZ,GGR,Kyrgyz Republic,General government revenue,n/a,n/a,n/a,n/a,1.318,2.503,3.933,4.567,6.702,8.191,10.895,12.757,15.767,17.673,19.213,22.234,25.504,30.765,43.807,56.037,66.24,68.667,93.412,107.801,122.391,142.005,153.112,157.822,176.581,184.877,200.88,178.141,204.371,234.636,264.782,294.777,327.286
917,KGZ,GGR_NGDP,Kyrgyz Republic,General government revenue,n/a,n/a,n/a,n/a,24.61,20.754,24.359,19.517,21.85,23.972,22.359,19.518,21.341,23.45,22.908,23.565,25.277,27.034,30.872,29.808,32.919,31.16,32.663,34.722,34.448,35.44,35.567,33.133,33.287,32.47,34.045,31.763,31.454,31.774,32.095,32.702,33.222
917,KGZ,GGX,Kyrgyz Republic,General government total expenditure,n/a,n/a,n/a,n/a,n/a,n/a,6.115,6.695,9.557,12.281,17.487,19.748,20.753,22.12,23.549,26.849,29.327,33.149,41.995,52.42,65.481,81.772,106.867,126.001,135.535,154.299,163.946,185.403,196.383,188.237,201.701,218.982,239.816,256.787,289.529,321.814,356.836
917,KGZ,GGX_NGDP,Kyrgyz Republic,General government total expenditure,n/a,n/a,n/a,n/a,n/a,n/a,37.876,28.613,31.158,35.941,35.887,30.215,28.088,29.35,28.077,28.457,29.066,29.13,29.595,27.884,32.541,37.107,37.367,40.584,38.147,38.508,38.084,38.923,37.02,33.06,34.184,39.045,36.909,34.773,35.094,35.702,36.221
917,KGZ,GGXCNL,Kyrgyz Republic,General government net lending/borrowing,n/a,n/a,n/a,n/a,n/a,n/a,-2.182,-2.128,-2.855,-4.09,-6.592,-6.991,-4.985,-4.447,-4.336,-4.615,-3.823,-2.385,1.812,3.617,0.76,-13.105,-13.455,-18.2,-13.144,-12.294,-10.835,-27.581,-19.802,-3.36,-0.821,-40.841,-35.445,-22.151,-24.747,-27.038,-29.55
917,KGZ,GGXCNL_NGDP,Kyrgyz Republic,General government net lending/borrowing,n/a,n/a,n/a,n/a,n/a,n/a,-13.517,-9.095,-9.308,-11.969,-13.528,-10.697,-6.747,-5.9,-5.169,-4.892,-3.789,-2.095,1.277,1.924,0.378,-5.947,-4.705,-5.862,-3.699,-3.068,-2.517,-5.79,-3.733,-0.59,-0.139,-7.282,-5.455,-3,-3,-3,-3
917,KGZ,GGSB,Kyrgyz Republic,General government structural balance,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-17.421,-10.976,-29.408,-27.948,-12.64,-4.97,-23.107,-29.126,-22.755,-28.705,-29.342,-31.322
917,KGZ,GGSB_NPGDP,Kyrgyz Republic,General government structural balance,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-4.402,-2.519,-6.196,-5.467,-2.32,-0.86,-3.747,-4.348,-3.089,-3.532,-3.281,-3.197
917,KGZ,GGXONLB,Kyrgyz Republic,General government primary net lending/borrowing,n/a,n/a,n/a,n/a,n/a,n/a,-2.114,-1.844,-2.335,-3.375,-5.156,-5.569,-3.758,-3.233,-3.067,-3.339,-2.259,-1.382,2.728,5.025,2.371,-11.294,-10.699,-15.271,-10.152,-9.254,-7.307,-23.281,-15.192,2.466,4.638,-33.258,-27.651,-13.804,-15.175,-16.598,-17.98
917,KGZ,GGXONLB_NGDP,Kyrgyz Republic,General government primary net lending/borrowing,n/a,n/a,n/a,n/a,n/a,n/a,-13.096,-7.881,-7.614,-9.876,-10.581,-8.521,-5.086,-4.29,-3.656,-3.539,-2.239,-1.215,1.923,2.673,1.178,-5.125,-3.741,-4.919,-2.857,-2.309,-1.697,-4.888,-2.864,0.433,0.786,-5.93,-4.256,-1.869,-1.839,-1.841,-1.825
917,KGZ,GGXWDN,Kyrgyz Republic,General government net debt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,KGZ,GGXWDN_NGDP,Kyrgyz Republic,General government net debt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,KGZ,GGXWDG,Kyrgyz Republic,General government gross debt,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,80.588,79.947,81.352,90.774,87.431,86.431,83.478,81.937,92.138,117.704,131.557,143.154,156.719,167.432,214.759,288.804,281.382,311.846,312.126,319.475,381.835,433.94,473.023,505.255,537.986,577.674
917,KGZ,GGXWDG_NGDP,Kyrgyz Republic,General government gross debt,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,123.303,108.207,107.941,108.23,92.666,85.661,73.355,57.744,49.012,58.494,59.699,50.056,50.478,47.125,53.597,67.087,59.073,58.786,54.818,54.144,68.082,66.785,64.055,61.243,59.684,58.638
917,KGZ,NGDP_FY,Kyrgyz Republic,"Gross domestic product corresponding to fiscal year, current prices",n/a,n/a,n/a,0.741,5.355,12.061,16.146,23.4,30.673,34.17,48.727,65.358,73.883,75.367,83.872,94.351,100.899,113.8,141.898,187.992,201.223,220.369,285.989,310.471,355.295,400.694,430.489,476.331,530.476,569.386,590.042,560.844,649.752,738.459,825.002,901.394,985.153
